track,artist,date,est_time,ist_time,iso_time,genre,length_ms
Tattoo - Sped Up,Speedy Jack,2025-04-18,2025-04-18 09:53:17.159000-04:00,2025-04-18 19:23:17.159000+05:30,2025-04-18T13:53:17.159Z,,149.543
fire on fire - sped up,"90degrees, eyeroze, Melodyz Town",2025-04-18,2025-04-18 09:55:23.551000-04:00,2025-04-18 19:25:23.551000+05:30,2025-04-18T13:55:23.551Z,,198.431
Fuck Up the Friendship,Leah Kate,2025-04-18,2025-04-18 10:28:54.309000-04:00,2025-04-18 19:58:54.309000+05:30,2025-04-18T14:28:54.309Z,,172.757
Lush Life,Zara Larsson,2025-04-18,2025-04-18 10:32:15.884000-04:00,2025-04-18 20:02:15.884000+05:30,2025-04-18T14:32:15.884Z,,201.122
Love Again (feat. Alida),"Alok, Alida",2025-04-18,2025-04-18 10:35:11.147000-04:00,2025-04-18 20:05:11.147000+05:30,2025-04-18T14:35:11.147Z,"brazilian bass, electronic, slap house, electro house",147.401
Lighter (feat. KSI),"Nathan Dawe, KSI",2025-04-18,2025-04-18 10:38:12.744000-04:00,2025-04-18 20:08:12.744000+05:30,2025-04-18T14:38:12.744Z,,182.439
Twisted Games,"Night Panda, Krigarè",2025-04-18,2025-04-18 10:42:33.313000-04:00,2025-04-18 20:12:33.313000+05:30,2025-04-18T14:42:33.313Z,,241.736
The Hills,The Weeknd,2025-04-18,2025-04-18 10:46:35.970000-04:00,2025-04-18 20:16:35.970000+05:30,2025-04-18T14:46:35.970Z,"canadian contemporary r&b, canadian pop, pop",242.253
Constant Crush,VÉRITÉ,2025-04-18,2025-04-18 10:50:48.062000-04:00,2025-04-18 20:20:48.062000+05:30,2025-04-18T14:50:48.062Z,,258.285
ghosts!,Sophie Cates,2025-04-18,2025-04-18 10:53:38.645000-04:00,2025-04-18 20:23:38.645000+05:30,2025-04-18T14:53:38.645Z,bedroom pop,170.053
L*** Is a Bad Word,Kiiara,2025-04-18,2025-04-18 10:56:06.154000-04:00,2025-04-18 20:26:06.154000+05:30,2025-04-18T14:56:06.154Z,,146.997
Rittaikidou,Sawano Hiroyuki,2025-04-18,2025-04-18 11:05:49.065000-04:00,2025-04-18 20:35:49.065000+05:30,2025-04-18T15:05:49.065Z,"anime, soundtrack",342.72
Headlock,Imogen Heap,2025-04-18,2025-04-18 12:56:03.539000-04:00,2025-04-18 22:26:03.539000+05:30,2025-04-18T16:56:03.539Z,,215.338
Galaxies,Laura Veirs,2025-04-18,2025-04-18 12:59:39.617000-04:00,2025-04-18 22:29:39.617000+05:30,2025-04-18T16:59:39.617Z,indie folk,215.6
Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",2025-04-18,2025-04-18 13:02:04.784000-04:00,2025-04-18 22:32:04.784000+05:30,2025-04-18T17:02:04.784Z,,256.0
See The Light,Lim Hyunsik,2025-04-19,2025-04-18 22:28:00.658000-04:00,2025-04-19 07:58:00.658000+05:30,2025-04-19T02:28:00.658Z,k-ballad,182.521
My Star,DOKO,2025-04-19,2025-04-18 22:31:56.762000-04:00,2025-04-19 08:01:56.762000+05:30,2025-04-19T02:31:56.762Z,soundtrack,235.56
Drawer,10CM,2025-04-19,2025-04-18 22:38:40.373000-04:00,2025-04-19 08:08:40.373000+05:30,2025-04-19T02:38:40.373Z,"indie korea, k-pop",237.266
My Secret Friend,Every Single Day,2025-04-19,2025-04-18 22:39:07.048000-04:00,2025-04-19 08:09:07.048000+05:30,2025-04-19T02:39:07.048Z,soundtrack,244.106
My Secret Friend,Every Single Day,2025-04-19,2025-04-19 02:11:27.572000-04:00,2025-04-19 11:41:27.572000+05:30,2025-04-19T06:11:27.572Z,soundtrack,244.106
For Love,10CM,2025-04-19,2025-04-19 02:15:01.116000-04:00,2025-04-19 11:45:01.116000+05:30,2025-04-19T06:15:01.116Z,"indie korea, k-pop",213.019
Love You With All My Heart,Crush,2025-04-19,2025-04-19 02:19:05.760000-04:00,2025-04-19 11:49:05.760000+05:30,2025-04-19T06:19:05.760Z,"k-pop, korean r&b",244.186
"스물다섯, 스물하나",JAURIM,2025-04-19,2025-04-19 02:23:50.997000-04:00,2025-04-19 11:53:50.997000+05:30,2025-04-19T06:23:50.997Z,"k-indie, k-rock",284.72
We Sink,SWAY,2025-04-19,2025-04-19 02:27:18.493000-04:00,2025-04-19 11:57:18.493000+05:30,2025-04-19T06:27:18.493Z,,206.97
Your Existence,Wonstein,2025-04-19,2025-04-19 02:30:43.213000-04:00,2025-04-19 12:00:43.213000+05:30,2025-04-19T06:30:43.213Z,,204.229
Hello,Sohyang,2025-04-19,2025-04-19 02:34:47.924000-04:00,2025-04-19 12:04:47.924000+05:30,2025-04-19T06:34:47.924Z,"korean ost, korean pop",244.213
Headlock,Imogen Heap,2025-04-19,2025-04-19 02:39:29.879000-04:00,2025-04-19 12:09:29.879000+05:30,2025-04-19T06:39:29.879Z,,215.338
Москва,"DJ SMASH, Vintage",2025-04-19,2025-04-19 02:39:47.709000-04:00,2025-04-19 12:09:47.709000+05:30,2025-04-19T06:39:47.709Z,,224.761
Trap Royalty,very cool tutorials,2025-04-19,2025-04-19 03:35:10.927000-04:00,2025-04-19 13:05:10.927000+05:30,2025-04-19T07:35:10.927Z,,73.231
People You Know - Sped Up,"Speed Up Unlimited, Nawrras Music, Phil Halo",2025-04-19,2025-04-19 03:37:31.275000-04:00,2025-04-19 13:07:31.275000+05:30,2025-04-19T07:37:31.275Z,,139.846
Dark Horse - Speed,"life illustrated, Annabelle Amélia",2025-04-19,2025-04-19 03:40:25.204000-04:00,2025-04-19 13:10:25.204000+05:30,2025-04-19T07:40:25.204Z,nightcore,173.417
we don't talk anymore - sped up + reverb,"pearl, fast forward >>, Tazzy",2025-04-19,2025-04-19 03:43:27.200000-04:00,2025-04-19 13:13:27.200000+05:30,2025-04-19T07:43:27.200Z,,181.512
DRIP,BABYMONSTER,2025-04-19,2025-04-19 04:01:43.794000-04:00,2025-04-19 13:31:43.794000+05:30,2025-04-19T08:01:43.794Z,5th gen k-pop,180.845
Bloom,BOL4,2025-04-19,2025-04-19 04:04:53.598000-04:00,2025-04-19 13:34:53.598000+05:30,2025-04-19T08:04:53.598Z,k-pop,189.335
Agora Hills,Doja Cat,2025-04-19,2025-04-19 04:09:19.474000-04:00,2025-04-19 13:39:19.474000+05:30,2025-04-19T08:09:19.474Z,,265.36
Close To You,Gracie Abrams,2025-04-19,2025-04-19 04:13:05.949000-04:00,2025-04-19 13:43:05.949000+05:30,2025-04-19T08:13:05.949Z,alt z,225.973
DEVIL IS A LIE,Tommy Richman,2025-04-19,2025-04-19 04:15:17.397000-04:00,2025-04-19 13:45:17.397000+05:30,2025-04-19T08:15:17.397Z,,130.944
Bags,Clairo,2025-04-19,2025-04-19 04:19:38.415000-04:00,2025-04-19 13:49:38.415000+05:30,2025-04-19T08:19:38.415Z,"bedroom pop, indie pop, pov: indie",260.519
End of Beginning,Djo,2025-04-19,2025-04-19 04:22:18.158000-04:00,2025-04-19 13:52:18.158000+05:30,2025-04-19T08:22:18.158Z,"pov: indie, psychedelic pop",159.245
Headlock,Imogen Heap,2025-04-19,2025-04-19 04:25:53.987000-04:00,2025-04-19 13:55:53.987000+05:30,2025-04-19T08:25:53.987Z,,215.338
My Love Mine All Mine,Mitski,2025-04-19,2025-04-19 06:06:34.400000-04:00,2025-04-19 15:36:34.400000+05:30,2025-04-19T10:06:34.400Z,,137.773
Way down We Go,KALEO,2025-04-19,2025-04-19 11:47:13.122000-04:00,2025-04-19 21:17:13.122000+05:30,2025-04-19T15:47:13.122Z,,213.706
Warriors,Imagine Dragons,2025-04-19,2025-04-19 11:50:04.634000-04:00,2025-04-19 21:20:04.634000+05:30,2025-04-19T15:50:04.634Z,"modern rock, pop, rock",171.04
Take Me To Church,Hozier,2025-04-19,2025-04-19 11:54:06.864000-04:00,2025-04-19 21:24:06.864000+05:30,2025-04-19T15:54:06.864Z,,241.688
Let Her Go,Passenger,2025-04-19,2025-04-19 11:58:20.076000-04:00,2025-04-19 21:28:20.076000+05:30,2025-04-19T15:58:20.076Z,"folk-pop, neo mellow",252.733
GODS,"League of Legends, NewJeans",2025-04-19,2025-04-19 12:02:01.458000-04:00,2025-04-19 21:32:01.458000+05:30,2025-04-19T16:02:01.458Z,,220.878
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-04-19,2025-04-19 12:04:01.121000-04:00,2025-04-19 21:34:01.121000+05:30,2025-04-19T16:04:01.121Z,,119.16
Ticking Away,"VALORANT, Grabbitz, bbno$",2025-04-19,2025-04-19 12:33:18.977000-04:00,2025-04-19 22:03:18.977000+05:30,2025-04-19T16:33:18.977Z,,205.27
해야 (HEYA),IVE,2025-04-19,2025-04-19 12:41:24.973000-04:00,2025-04-19 22:11:24.973000+05:30,2025-04-19T16:41:24.973Z,k-pop girl group,189.68
STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,2025-04-19,2025-04-19 14:07:08.480000-04:00,2025-04-19 23:37:08.480000+05:30,2025-04-19T18:07:08.480Z,,210.575
The Line (from the series Arcane League of Legends),"Twenty One Pilots, Arcane, League of Legends",2025-04-19,2025-04-19 14:20:19.458000-04:00,2025-04-19 23:50:19.458000+05:30,2025-04-19T18:20:19.458Z,,192.0
Legends Never Die,"League of Legends, Against The Current",2025-04-19,2025-04-19 14:24:15.028000-04:00,2025-04-19 23:54:15.028000+05:30,2025-04-19T18:24:15.028Z,,235.0
Ma Meilleure Ennemie (from the series Arcane League of Legends),"Stromae, Pomme, Arcane",2025-04-19,2025-04-19 14:26:43.496000-04:00,2025-04-19 23:56:43.496000+05:30,2025-04-19T18:26:43.496Z,,147.973
Warriors,Imagine Dragons,2025-04-19,2025-04-19 14:29:34.068000-04:00,2025-04-19 23:59:34.068000+05:30,2025-04-19T18:29:34.068Z,"modern rock, pop, rock",171.04
Ignite - 2016 League Of Legends World Championship,Zedd,2025-04-19,2025-04-19 14:32:50.038000-04:00,2025-04-20 00:02:50.038000+05:30,2025-04-19T18:32:50.038Z,"complextro, edm, german techno, pop, pop dance",195.466
2016 World Championship Theme,League of Legends,2025-04-19,2025-04-19 14:36:06.317000-04:00,2025-04-20 00:06:06.317000+05:30,2025-04-19T18:36:06.317Z,"speedrun, video game music",195.796
Heavy Is the Crown,Linkin Park,2025-04-19,2025-04-19 14:38:53.844000-04:00,2025-04-20 00:08:53.844000+05:30,2025-04-19T18:38:53.844Z,"alternative metal, nu metal, post-grunge, rap metal, rock",167.012
Awaken,"League of Legends, Valerie Broussard, Ray Chen",2025-04-19,2025-04-19 14:42:12.530000-04:00,2025-04-20 00:12:12.530000+05:30,2025-04-19T18:42:12.530Z,"speedrun, video game music",198.187
Still Here,"League of Legends, Forts, 2WEI, Tiffany Aris",2025-04-19,2025-04-19 14:46:25.476000-04:00,2025-04-20 00:16:25.476000+05:30,2025-04-19T18:46:25.476Z,,252.453
GODS,"League of Legends, NewJeans",2025-04-19,2025-04-19 16:34:47.016000-04:00,2025-04-20 02:04:47.016000+05:30,2025-04-19T20:34:47.016Z,,220.878
everything i wanted - Sped Up,Kekz,2025-04-19,2025-04-19 17:40:18.807000-04:00,2025-04-20 03:10:18.807000+05:30,2025-04-19T21:40:18.807Z,,220.156
heat waves (sped up) // sometimes all i think about is you,"90degrees, eyeroze, Melodyz Town",2025-04-19,2025-04-19 17:43:20.566000-04:00,2025-04-20 03:13:20.566000+05:30,2025-04-19T21:43:20.566Z,,181.204
Stitches - Sped Up,Scammacist,2025-04-19,2025-04-19 17:43:33.797000-04:00,2025-04-20 03:13:33.797000+05:30,2025-04-19T21:43:33.797Z,,170.0
Headlock,Imogen Heap,2025-04-20,2025-04-20 02:32:55.396000-04:00,2025-04-20 12:02:55.396000+05:30,2025-04-20T06:32:55.396Z,,215.338
Galaxies,Laura Veirs,2025-04-20,2025-04-20 02:36:31.469000-04:00,2025-04-20 12:06:31.469000+05:30,2025-04-20T06:36:31.469Z,indie folk,215.6
Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",2025-04-20,2025-04-20 02:40:48.005000-04:00,2025-04-20 12:10:48.005000+05:30,2025-04-20T06:40:48.005Z,,256.0
Illusion,aespa,2025-04-20,2025-04-20 02:44:51.437000-04:00,2025-04-20 12:14:51.437000+05:30,2025-04-20T06:44:51.437Z,k-pop girl group,195.053
Cupid,FIFTY FIFTY,2025-04-20,2025-04-20 02:47:46.491000-04:00,2025-04-20 12:17:46.491000+05:30,2025-04-20T06:47:46.491Z,k-pop girl group,174.253
ATTITUDE,IVE,2025-04-20,2025-04-20 02:47:52.769000-04:00,2025-04-20 12:17:52.769000+05:30,2025-04-20T06:47:52.769Z,k-pop girl group,194.733
ATTITUDE,IVE,2025-04-20,2025-04-20 06:02:25.970000-04:00,2025-04-20 15:32:25.970000+05:30,2025-04-20T10:02:25.970Z,k-pop girl group,194.733
Smart,LE SSERAFIM,2025-04-20,2025-04-20 06:05:12.822000-04:00,2025-04-20 15:35:12.822000+05:30,2025-04-20T10:05:12.822Z,k-pop girl group,166.384
Algorithm,CHUNG HA,2025-04-20,2025-04-20 06:09:37.692000-04:00,2025-04-20 15:39:37.692000+05:30,2025-04-20T10:09:37.692Z,k-pop,147.443
LOVE DIVE,IVE,2025-04-20,2025-04-20 12:13:00.554000-04:00,2025-04-20 21:43:00.554000+05:30,2025-04-20T16:13:00.554Z,k-pop girl group,177.186
ABCD,NAYEON,2025-04-20,2025-04-20 12:15:45.790000-04:00,2025-04-20 21:45:45.790000+05:30,2025-04-20T16:15:45.790Z,k-pop,162.84
Rock with you,SEVENTEEN,2025-04-20,2025-04-20 12:18:46.641000-04:00,2025-04-20 21:48:46.641000+05:30,2025-04-20T16:18:46.641Z,"k-pop, k-pop boy group",180.36
Run Away,TZUYU,2025-04-20,2025-04-20 12:22:05.505000-04:00,2025-04-20 21:52:05.505000+05:30,2025-04-20T16:22:05.505Z,k-pop,198.32
Boy With Luv (feat. Halsey),"BTS, Halsey",2025-04-20,2025-04-20 12:25:55.753000-04:00,2025-04-20 21:55:55.753000+05:30,2025-04-20T16:25:55.753Z,k-pop,229.773
Egotistic,MAMAMOO,2025-04-20,2025-04-20 12:29:12.268000-04:00,2025-04-20 21:59:12.268000+05:30,2025-04-20T16:29:12.268Z,"k-pop, k-pop girl group",196.018
EASY,LE SSERAFIM,2025-04-20,2025-04-20 12:30:49.151000-04:00,2025-04-20 22:00:49.151000+05:30,2025-04-20T16:30:49.151Z,k-pop girl group,164.545
The Man from Nowhere (Theme From 'The Man from Nowhere'),Pro Musica Consort,2025-04-20,2025-04-20 16:21:25.612000-04:00,2025-04-21 01:51:25.612000+05:30,2025-04-20T20:21:25.612Z,,203.0
everything i wanted - Sped Up,Kekz,2025-04-24,2025-04-24 05:16:59.324000-04:00,2025-04-24 14:46:59.324000+05:30,2025-04-24T09:16:59.324Z,,220.156
Headlock,Imogen Heap,2025-04-24,2025-04-24 07:56:11.012000-04:00,2025-04-24 17:26:11.012000+05:30,2025-04-24T11:56:11.012Z,,215.338
Москва,"DJ SMASH, Vintage",2025-04-24,2025-04-24 07:59:56.272000-04:00,2025-04-24 17:29:56.272000+05:30,2025-04-24T11:59:56.272Z,,224.761
People You Know - Sped Up,"Speed Up Unlimited, Nawrras Music, Phil Halo",2025-04-24,2025-04-24 08:06:44.091000-04:00,2025-04-24 17:36:44.091000+05:30,2025-04-24T12:06:44.091Z,,139.846
People You Know - Sped Up,"Speed Up Unlimited, Nawrras Music, Phil Halo",2025-04-24,2025-04-24 15:12:18.799000-04:00,2025-04-25 00:42:18.799000+05:30,2025-04-24T19:12:18.799Z,,139.846
ATTITUDE,IVE,2025-04-24,2025-04-24 15:15:33.987000-04:00,2025-04-25 00:45:33.987000+05:30,2025-04-24T19:15:33.987Z,k-pop girl group,194.733
stereo hearts (sped up),bbygirl,2025-04-24,2025-04-24 15:19:01.080000-04:00,2025-04-25 00:49:01.080000+05:30,2025-04-24T19:19:01.080Z,,191.622
lovely - sped up,"Pacey, 90degrees",2025-04-24,2025-04-24 17:03:55.105000-04:00,2025-04-25 02:33:55.105000+05:30,2025-04-24T21:03:55.105Z,,130.312
everything i wanted - Sped Up,Kekz,2025-04-24,2025-04-24 17:07:00.836000-04:00,2025-04-25 02:37:00.836000+05:30,2025-04-24T21:07:00.836Z,,220.156
Trap Royalty,very cool tutorials,2025-04-24,2025-04-24 17:08:14.552000-04:00,2025-04-25 02:38:14.552000+05:30,2025-04-24T21:08:14.552Z,,73.231
heat waves (sped up) // sometimes all i think about is you,"90degrees, eyeroze, Melodyz Town",2025-04-24,2025-04-24 17:11:16.681000-04:00,2025-04-25 02:41:16.681000+05:30,2025-04-24T21:11:16.681Z,,181.204
Dopamine - GISELLE Solo,aespa,2025-04-25,2025-04-25 05:38:26.256000-04:00,2025-04-25 15:08:26.256000+05:30,2025-04-25T09:38:26.256Z,k-pop girl group,194.093
Imaginary Friend,ITZY,2025-04-25,2025-04-25 05:44:33.906000-04:00,2025-04-25 15:14:33.906000+05:30,2025-04-25T09:44:33.906Z,"k-pop, k-pop girl group",202.429
Imaginary Friend,ITZY,2025-04-25,2025-04-25 08:42:54.015000-04:00,2025-04-25 18:12:54.015000+05:30,2025-04-25T12:42:54.015Z,"k-pop, k-pop girl group",202.429
Igloo,KISS OF LIFE,2025-04-25,2025-04-25 08:45:06.328000-04:00,2025-04-25 18:15:06.328000+05:30,2025-04-25T12:45:06.328Z,"5th gen k-pop, k-pop girl group",131.786
해야 (HEYA),IVE,2025-04-25,2025-04-25 08:48:16.572000-04:00,2025-04-25 18:18:16.572000+05:30,2025-04-25T12:48:16.572Z,k-pop girl group,189.68
HANN (Alone in winter),(G)I-DLE,2025-04-25,2025-04-25 08:51:12.075000-04:00,2025-04-25 18:21:12.075000+05:30,2025-04-25T12:51:12.075Z,k-pop,175.04
Running Through The Night,Seori,2025-04-25,2025-04-25 08:54:50.169000-04:00,2025-04-25 18:24:50.169000+05:30,2025-04-25T12:54:50.169Z,,217.533
Bloom,BOL4,2025-04-25,2025-04-25 08:58:00.032000-04:00,2025-04-25 18:28:00.032000+05:30,2025-04-25T12:58:00.032Z,k-pop,189.335
WANNABE,ITZY,2025-04-25,2025-04-25 08:59:11.190000-04:00,2025-04-25 18:29:11.190000+05:30,2025-04-25T12:59:11.190Z,"k-pop, k-pop girl group",191.242
WANNABE,ITZY,2025-04-25,2025-04-25 16:00:23.599000-04:00,2025-04-26 01:30:23.599000+05:30,2025-04-25T20:00:23.599Z,"k-pop, k-pop girl group",191.242
O.O,NMIXX,2025-04-25,2025-04-25 17:12:30.475000-04:00,2025-04-26 02:42:30.475000+05:30,2025-04-25T21:12:30.475Z,"k-pop, k-pop girl group",172.936
O.O,NMIXX,2025-04-26,2025-04-26 04:59:13.465000-04:00,2025-04-26 14:29:13.465000+05:30,2025-04-26T08:59:13.465Z,"k-pop, k-pop girl group",172.936
Infinity,Jaymes Young,2025-04-26,2025-04-26 06:03:57.720000-04:00,2025-04-26 15:33:57.720000+05:30,2025-04-26T10:03:57.720Z,,237.72
blue,yung kai,2025-04-26,2025-04-26 06:07:31.355000-04:00,2025-04-26 15:37:31.355000+05:30,2025-04-26T10:07:31.355Z,,214.357
ATTITUDE,IVE,2025-04-26,2025-04-26 08:42:42.699000-04:00,2025-04-26 18:12:42.699000+05:30,2025-04-26T12:42:42.699Z,k-pop girl group,194.733
Headlock,Imogen Heap,2025-04-26,2025-04-26 08:48:10.014000-04:00,2025-04-26 18:18:10.014000+05:30,2025-04-26T12:48:10.014Z,,215.338
Galaxies,Laura Veirs,2025-04-26,2025-04-26 08:51:46.276000-04:00,2025-04-26 18:21:46.276000+05:30,2025-04-26T12:51:46.276Z,indie folk,215.6
Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",2025-04-26,2025-04-26 08:56:02.763000-04:00,2025-04-26 18:26:02.763000+05:30,2025-04-26T12:56:02.763Z,,256.0
Faith,The Weeknd,2025-04-26,2025-04-26 09:00:46.483000-04:00,2025-04-26 18:30:46.483000+05:30,2025-04-26T13:00:46.483Z,"canadian contemporary r&b, canadian pop, pop",283.226
aLIEz - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-04-26,2025-04-26 09:05:25.831000-04:00,2025-04-26 18:35:25.831000+05:30,2025-04-26T13:05:25.831Z,"anime, j-pop, j-rock",269.689
CRY - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-04-26,2025-04-26 09:13:25.505000-04:00,2025-04-26 18:43:25.505000+05:30,2025-04-26T13:13:25.505Z,"anime, j-pop, j-rock",266.938
イマジネーション,SPYAIR,2025-04-26,2025-04-26 13:28:11.616000-04:00,2025-04-26 22:58:11.616000+05:30,2025-04-26T17:28:11.616Z,"anime, j-rock, j-pop",179.133
INNOCENCE,Eir Aoi,2025-04-26,2025-04-26 13:32:49.480000-04:00,2025-04-26 23:02:49.480000+05:30,2025-04-26T17:32:49.480Z,"anime, j-pop, j-rock",277.32
ポラリス,BLUE ENCOUNT,2025-04-26,2025-04-26 13:36:34.145000-04:00,2025-04-26 23:06:34.145000+05:30,2025-04-26T17:36:34.145Z,"anime, j-rock, j-pop",224.213
MEMORIA,Eir Aoi,2025-04-26,2025-04-26 13:41:22.814000-04:00,2025-04-26 23:11:22.814000+05:30,2025-04-26T17:41:22.814Z,"anime, j-pop, j-rock",288.173
LIFE,YUI,2025-04-26,2025-04-26 13:41:54.647000-04:00,2025-04-26 23:11:54.647000+05:30,2025-04-26T17:41:54.647Z,"anime, j-pop, j-rock",254.346
Headlock,Imogen Heap,2025-04-26,2025-04-26 16:15:41.221000-04:00,2025-04-27 01:45:41.221000+05:30,2025-04-26T20:15:41.221Z,,215.338
Galaxies,Laura Veirs,2025-04-26,2025-04-26 16:19:17.342000-04:00,2025-04-27 01:49:17.342000+05:30,2025-04-26T20:19:17.342Z,indie folk,215.6
ME JALO,"Fuerza Regida, Grupo Frontera",2025-04-27,2025-04-27 01:42:32.636000-04:00,2025-04-27 11:12:32.636000+05:30,2025-04-27T05:42:32.636Z,"corrido, corridos tumbados, corridos bélicos, música mexicana, banda, sierreño, electro corridos, sad sierreño, dembow belico",212.002
Headlock,Imogen Heap,2025-04-27,2025-04-27 08:22:00.098000-04:00,2025-04-27 17:52:00.098000+05:30,2025-04-27T12:22:00.098Z,,215.338
Galaxies,Laura Veirs,2025-04-27,2025-04-27 08:27:04.165000-04:00,2025-04-27 17:57:04.165000+05:30,2025-04-27T12:27:04.165Z,indie folk,215.6
Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",2025-04-27,2025-04-27 08:27:54.037000-04:00,2025-04-27 17:57:54.037000+05:30,2025-04-27T12:27:54.037Z,,256.0
Awaken,"League of Legends, Valerie Broussard, Ray Chen",2025-04-27,2025-04-27 09:01:57.549000-04:00,2025-04-27 18:31:57.549000+05:30,2025-04-27T13:01:57.549Z,"speedrun, video game music",198.187
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-04-27,2025-04-27 09:03:56.978000-04:00,2025-04-27 18:33:56.978000+05:30,2025-04-27T13:03:56.978Z,,119.16
GODS,"League of Legends, NewJeans",2025-04-27,2025-04-27 09:04:34.298000-04:00,2025-04-27 18:34:34.298000+05:30,2025-04-27T13:04:34.298Z,,220.878
ATTITUDE,IVE,2025-04-28,2025-04-28 13:41:42.843000-04:00,2025-04-28 23:11:42.843000+05:30,2025-04-28T17:41:42.843Z,k-pop girl group,194.733
Igloo,KISS OF LIFE,2025-04-28,2025-04-28 13:43:55.066000-04:00,2025-04-28 23:13:55.066000+05:30,2025-04-28T17:43:55.066Z,"5th gen k-pop, k-pop girl group",131.786
Loser (with LEE DO of ONEUS),"YongYong, LEE DO of ONEUS",2025-04-28,2025-04-28 13:47:22.956000-04:00,2025-04-28 23:17:22.956000+05:30,2025-04-28T17:47:22.956Z,"k-rap, k-rock",207.666
1-800-hot-n-fun,LE SSERAFIM,2025-04-28,2025-04-28 14:47:55.337000-04:00,2025-04-29 00:17:55.337000+05:30,2025-04-28T18:47:55.337Z,k-pop girl group,173.431
Headlock,Imogen Heap,2025-04-28,2025-04-28 17:48:03.044000-04:00,2025-04-29 03:18:03.044000+05:30,2025-04-28T21:48:03.044Z,,215.338
Galaxies,Laura Veirs,2025-04-28,2025-04-28 18:50:41.430000-04:00,2025-04-29 04:20:41.430000+05:30,2025-04-28T22:50:41.430Z,indie folk,215.6
ATTITUDE,IVE,2025-04-28,2025-04-28 19:10:00.741000-04:00,2025-04-29 04:40:00.741000+05:30,2025-04-28T23:10:00.741Z,k-pop girl group,194.733
My Star,DOKO,2025-04-28,2025-04-28 19:13:56.746000-04:00,2025-04-29 04:43:56.746000+05:30,2025-04-28T23:13:56.746Z,soundtrack,235.56
CRY - from SawanoHiroyuki[nZk] 10th Anniversary Studio Live,"SawanoHiroyuki[nZk], mizuki",2025-04-28,2025-04-28 19:53:00.527000-04:00,2025-04-29 05:23:00.527000+05:30,2025-04-28T23:53:00.527Z,"anime, j-pop, j-rock",266.938
Headlock,Imogen Heap,2025-04-29,2025-04-29 14:58:18.957000-04:00,2025-04-30 00:28:18.957000+05:30,2025-04-29T18:58:18.957Z,,215.338
Lights,Ellie Goulding,2025-04-29,2025-04-29 15:02:25.039000-04:00,2025-04-30 00:32:25.039000+05:30,2025-04-29T19:02:25.039Z,"indietronica, metropopolis, pop, uk pop",245.853
What Have They Done To Us (from the series Arcane League of Legends),"Arcane, Mako, Grey",2025-04-29,2025-04-29 15:04:24.437000-04:00,2025-04-30 00:34:24.437000+05:30,2025-04-29T19:04:24.437Z,,119.16
See The Light,Lim Hyunsik,2025-04-29,2025-04-29 15:07:27.309000-04:00,2025-04-30 00:37:27.309000+05:30,2025-04-29T19:07:27.309Z,k-ballad,182.521
everything i wanted - Sped Up,Kekz,2025-04-29,2025-04-29 16:07:48.426000-04:00,2025-04-30 01:37:48.426000+05:30,2025-04-29T20:07:48.426Z,,220.156
